Product_ID,Product_Name,Product_Category_ID,Business_Unit,Product_Type,Development_Date,Lifecycle_Status,Risk_Category
111621,Product_111621,5,Research,Platform,2023-03-05,Submission,Low
111622,Product_111622,2,Product Management,New Product,2023-04-20,Launched,Low
111623,Product_111623,3,Quality Assurance,Platform,2023-10-28,Post-Market,Low
111624,Product_111624,4,Quality Assurance,New Product,2023-09-16,Launched,High
111625,Product_111625,6,Diagnostics,Software,2025-12-13,Approved,Low
111626,Product_111626,2,Diagnostics,Platform,2025-05-26,Approved,Low
111627,Product_111627,1,Quality Assurance,Software,2022-03-22,Approved,Medium
111628,Product_111628,6,Research,Component,2024-05-19,Development,Low
111629,Product_111629,2,Diagnostics,Platform,2024-01-24,Launched,Medium
111630,Product_111630,4,Regulatory Affairs,Component,2025-09-19,Submission,Low
111631,Product_111631,4,Product Management,New Product,2023-05-14,Launched,Medium
111632,Product_111632,3,Quality Assurance,Software,2023-10-30,Approved,Low
111633,Product_111633,2,Regulatory Affairs,Platform,2025-09-18,Development,Medium
111634,Product_111634,1,Product Management,Component,2023-11-22,Approved,Medium
111635,Product_111635,3,Regulatory Affairs,Component,2024-06-05,Development,High
111636,Product_111636,3,Quality Assurance,Component,2023-04-01,Launched,High
111637,Product_111637,5,Regulatory Affairs,Software,2025-02-17,Launched,Medium
111638,Product_111638,5,Product Management,New Product,2022-04-30,Post-Market,Low
111639,Product_111639,6,Quality Assurance,Platform,2025-11-27,Approved,Low
111640,Product_111640,6,Quality Assurance,New Product,2022-09-09,Submission,Low
111641,Product_111641,5,Regulatory Affairs,New Product,2024-04-22,Launched,Medium
111642,Product_111642,1,Regulatory Affairs,New Product,2022-04-09,Launched,Medium
111643,Product_111643,3,Regulatory Affairs,Component,2022-05-22,Launched,Low
111644,Product_111644,4,Diagnostics,Component,2024-10-24,Post-Market,Low
111645,Product_111645,4,Research,Reagent,2025-02-22,Development,Low
111646,Product_111646,1,Product Management,Component,2023-05-25,Launched,High
111647,Product_111647,4,Diagnostics,Software,2022-03-24,Launched,Low
111648,Product_111648,2,Product Management,Reagent,2022-02-16,Approved,Medium
111649,Product_111649,2,Regulatory Affairs,New Product,2025-09-27,Submission,Medium
111650,Product_111650,6,Regulatory Affairs,Software,2025-01-03,Approved,Medium
111651,Product_111651,3,Quality Assurance,Platform,2023-07-19,Approved,Medium
111652,Product_111652,3,Research,New Product,2023-01-08,Approved,Low
111653,Product_111653,4,Product Management,Reagent,2024-10-22,Launched,Low
111654,Product_111654,4,Product Management,New Product,2025-07-29,Development,High
111655,Product_111655,1,Quality Assurance,Reagent,2024-08-19,Launched,Medium
111656,Product_111656,4,Quality Assurance,Reagent,2025-04-17,Launched,Medium
111657,Product_111657,2,Regulatory Affairs,Reagent,2025-05-27,Submission,Medium
111658,Product_111658,4,Research,Component,2023-03-20,Launched,Low
111659,Product_111659,1,Product Management,Component,2024-12-06,Approved,Medium
111660,Product_111660,6,Quality Assurance,Platform,2022-12-11,Submission,Medium
111661,Product_111661,5,Research,Platform,2022-11-22,Launched,Low
111662,Product_111662,3,Research,Reagent,2025-12-21,Approved,Low
111663,Product_111663,2,Regulatory Affairs,Platform,2023-04-23,Approved,Low
111664,Product_111664,2,Diagnostics,Platform,2025-04-12,Launched,High
111665,Product_111665,5,Research,Reagent,2023-05-20,Launched,Medium
111666,Product_111666,4,Diagnostics,Platform,2025-09-15,Launched,Medium
111667,Product_111667,5,Product Management,Reagent,2023-02-11,Launched,Low
111668,Product_111668,6,Regulatory Affairs,New Product,2022-01-25,Launched,Low
111669,Product_111669,3,Product Management,New Product,2023-11-08,Launched,Low
111670,Product_111670,4,Diagnostics,Component,2024-05-24,Post-Market,Medium
111671,Product_111671,3,Regulatory Affairs,Platform,2023-07-16,Submission,Low
111672,Product_111672,4,Product Management,Software,2023-01-25,Launched,High
111673,Product_111673,3,Product Management,New Product,2025-04-24,Development,Medium
111674,Product_111674,5,Product Management,New Product,2023-07-02,Approved,Low
111675,Product_111675,1,Diagnostics,Reagent,2024-10-20,Launched,Low
111676,Product_111676,1,Regulatory Affairs,Platform,2022-05-14,Approved,Low
111677,Product_111677,2,Regulatory Affairs,Component,2025-06-30,Development,Low
111678,Product_111678,6,Quality Assurance,New Product,2024-12-29,Launched,High
111679,Product_111679,3,Product Management,Reagent,2022-09-04,Approved,High
111680,Product_111680,2,Quality Assurance,Reagent,2024-02-07,Post-Market,Low
111681,Product_111681,3,Diagnostics,Component,2024-12-31,Post-Market,Low
111682,Product_111682,3,Regulatory Affairs,New Product,2025-03-03,Approved,Low
111683,Product_111683,6,Product Management,Reagent,2023-09-07,Launched,Low
111684,Product_111684,6,Diagnostics,Reagent,2022-06-20,Launched,Low
111685,Product_111685,6,Product Management,Component,2022-03-28,Launched,Low
111686,Product_111686,6,Research,Component,2025-12-28,Submission,Low
111687,Product_111687,1,Diagnostics,Platform,2022-06-08,Launched,Low
111688,Product_111688,2,Product Management,New Product,2023-05-25,Launched,Low
111689,Product_111689,4,Regulatory Affairs,Software,2025-06-04,Post-Market,Low
111690,Product_111690,4,Regulatory Affairs,Component,2025-10-22,Launched,Medium
111691,Product_111691,1,Research,Component,2023-11-21,Approved,Low
111692,Product_111692,5,Product Management,Reagent,2024-09-15,Post-Market,Low
111693,Product_111693,1,Product Management,Platform,2024-01-19,Approved,Medium
111694,Product_111694,2,Product Management,Reagent,2022-06-09,Post-Market,Medium
111695,Product_111695,2,Product Management,New Product,2023-12-19,Submission,High
111696,Product_111696,6,Product Management,Reagent,2025-02-16,Approved,Low
111697,Product_111697,5,Diagnostics,New Product,2024-07-03,Post-Market,Low
111698,Product_111698,3,Diagnostics,New Product,2024-03-30,Development,Low
111699,Product_111699,5,Quality Assurance,Component,2025-05-01,Post-Market,Low
111700,Product_111700,5,Research,New Product,2022-10-03,Development,Low
111701,Product_111701,2,Regulatory Affairs,New Product,2024-04-09,Launched,Low
111702,Product_111702,5,Research,Software,2022-10-01,Launched,Medium
111703,Product_111703,1,Quality Assurance,New Product,2022-04-02,Development,Low
111704,Product_111704,3,Quality Assurance,Reagent,2025-10-24,Launched,Low
111705,Product_111705,1,Regulatory Affairs,New Product,2025-02-10,Development,Low
111706,Product_111706,3,Product Management,Platform,2025-12-29,Post-Market,Medium
111707,Product_111707,3,Regulatory Affairs,Platform,2023-11-01,Post-Market,Low
111708,Product_111708,1,Product Management,Platform,2024-04-21,Launched,Low
111709,Product_111709,3,Quality Assurance,Platform,2022-03-31,Post-Market,High
111710,Product_111710,4,Product Management,Platform,2022-10-01,Launched,Low
111711,Product_111711,4,Diagnostics,Platform,2022-05-04,Post-Market,Medium
111712,Product_111712,1,Regulatory Affairs,New Product,2023-05-13,Launched,Medium
111713,Product_111713,1,Quality Assurance,Component,2023-08-19,Launched,Low
111714,Product_111714,2,Diagnostics,Platform,2022-11-06,Post-Market,Medium
111715,Product_111715,6,Research,Platform,2025-02-10,Launched,Medium
111716,Product_111716,6,Research,New Product,2024-06-06,Launched,Medium
111717,Product_111717,2,Product Management,Reagent,2023-09-27,Post-Market,Low
111718,Product_111718,5,Diagnostics,New Product,2023-08-08,Launched,Medium
111719,Product_111719,4,Product Management,Reagent,2024-04-07,Submission,Low
111720,Product_111720,6,Diagnostics,New Product,2023-07-07,Approved,Low
111721,Product_111721,1,Quality Assurance,Reagent,2025-02-03,Launched,Low
111722,Product_111722,3,Research,Platform,2025-03-16,Development,Low
111723,Product_111723,4,Regulatory Affairs,Component,2022-09-26,Launched,Low
111724,Product_111724,2,Product Management,New Product,2025-11-08,Approved,High
111725,Product_111725,1,Research,Reagent,2023-10-30,Approved,High
111726,Product_111726,1,Diagnostics,New Product,2022-10-15,Post-Market,Low
111727,Product_111727,3,Quality Assurance,Software,2025-05-26,Approved,Low
111728,Product_111728,5,Diagnostics,New Product,2023-08-29,Post-Market,Low
111729,Product_111729,5,Regulatory Affairs,Component,2022-08-06,Launched,Low
111730,Product_111730,1,Diagnostics,Software,2024-02-23,Post-Market,Low
111731,Product_111731,6,Product Management,Platform,2023-08-22,Launched,Medium
111732,Product_111732,2,Research,Component,2022-12-26,Approved,Low
111733,Product_111733,6,Quality Assurance,Software,2024-11-28,Development,Medium
111734,Product_111734,1,Research,Component,2023-08-11,Post-Market,High
111735,Product_111735,6,Product Management,New Product,2024-02-10,Launched,Low
111736,Product_111736,6,Diagnostics,Platform,2022-03-23,Submission,Medium
111737,Product_111737,6,Diagnostics,Software,2023-06-23,Post-Market,Low
111738,Product_111738,5,Research,New Product,2022-03-02,Launched,Medium
111739,Product_111739,2,Quality Assurance,Component,2023-02-17,Development,Low
111740,Product_111740,5,Quality Assurance,New Product,2025-02-22,Approved,Low
111741,Product_111741,4,Product Management,Reagent,2025-09-13,Post-Market,Low
111742,Product_111742,3,Research,Component,2023-05-11,Approved,High
111743,Product_111743,6,Research,Platform,2024-10-18,Launched,Low
111744,Product_111744,2,Research,Reagent,2024-10-30,Approved,Low
111745,Product_111745,3,Research,Software,2025-02-16,Submission,Low
111746,Product_111746,6,Regulatory Affairs,New Product,2022-05-02,Submission,Low
111747,Product_111747,2,Product Management,New Product,2023-03-11,Post-Market,Medium
111748,Product_111748,1,Research,Platform,2024-09-06,Submission,High
111749,Product_111749,2,Diagnostics,Platform,2023-03-08,Post-Market,Medium
111750,Product_111750,5,Regulatory Affairs,New Product,2024-08-12,Approved,Medium
111751,Product_111751,6,Research,Platform,2025-08-04,Post-Market,Medium
111752,Product_111752,1,Regulatory Affairs,New Product,2025-04-15,Development,Low
111753,Product_111753,4,Product Management,New Product,2023-12-17,Launched,High
111754,Product_111754,4,Quality Assurance,New Product,2022-10-26,Development,High
111755,Product_111755,4,Regulatory Affairs,New Product,2023-04-13,Approved,Low
111756,Product_111756,4,Quality Assurance,Component,2024-03-16,Post-Market,Low
111757,Product_111757,6,Research,New Product,2024-12-24,Submission,Medium
111758,Product_111758,2,Product Management,New Product,2025-08-09,Post-Market,High
111759,Product_111759,2,Quality Assurance,Reagent,2025-05-18,Launched,Medium
111760,Product_111760,4,Research,Component,2022-11-18,Launched,Low
111761,Product_111761,3,Product Management,Reagent,2022-06-11,Approved,Low
111762,Product_111762,3,Regulatory Affairs,Reagent,2022-07-02,Post-Market,Low
111763,Product_111763,1,Quality Assurance,Component,2022-11-17,Launched,High
111764,Product_111764,1,Research,Software,2023-05-19,Post-Market,Medium
111765,Product_111765,6,Quality Assurance,New Product,2022-03-02,Submission,Medium
111766,Product_111766,1,Product Management,Software,2025-11-11,Approved,Low
111767,Product_111767,4,Product Management,Component,2023-05-23,Launched,Low
111768,Product_111768,5,Diagnostics,Component,2022-08-18,Launched,Medium
111769,Product_111769,1,Diagnostics,New Product,2024-02-17,Approved,Low
111770,Product_111770,2,Product Management,Reagent,2022-06-24,Approved,Low
111771,Product_111771,2,Regulatory Affairs,Platform,2025-05-30,Approved,Medium
111772,Product_111772,3,Research,Software,2025-12-28,Launched,Medium
111773,Product_111773,2,Quality Assurance,Reagent,2025-08-27,Launched,Medium
111774,Product_111774,4,Regulatory Affairs,Reagent,2023-07-29,Approved,Low
111775,Product_111775,2,Regulatory Affairs,New Product,2024-07-18,Approved,Low
111776,Product_111776,1,Research,Platform,2022-08-07,Approved,Medium
111777,Product_111777,1,Quality Assurance,Component,2022-03-08,Submission,Low
111778,Product_111778,2,Research,Component,2024-03-27,Submission,Medium
111779,Product_111779,2,Research,Platform,2024-12-26,Launched,Medium
111780,Product_111780,6,Product Management,Component,2022-01-21,Post-Market,Low
111781,Product_111781,1,Diagnostics,Reagent,2025-12-22,Submission,Medium
111782,Product_111782,3,Regulatory Affairs,New Product,2023-09-14,Post-Market,Low
111783,Product_111783,4,Regulatory Affairs,New Product,2024-06-22,Launched,Low
111784,Product_111784,5,Research,Component,2022-02-22,Post-Market,Medium
111785,Product_111785,4,Product Management,Component,2025-07-18,Approved,Low
111786,Product_111786,1,Diagnostics,Reagent,2024-04-05,Launched,High
111787,Product_111787,4,Quality Assurance,Software,2023-12-02,Launched,Low
111788,Product_111788,2,Quality Assurance,Platform,2024-07-01,Post-Market,Medium
111789,Product_111789,5,Diagnostics,Component,2025-05-01,Development,Low
111790,Product_111790,1,Regulatory Affairs,Reagent,2022-01-06,Development,Medium
111791,Product_111791,5,Diagnostics,Platform,2022-03-14,Post-Market,Low
111792,Product_111792,4,Product Management,New Product,2024-01-20,Development,Low
111793,Product_111793,4,Research,Component,2025-02-13,Post-Market,High
111794,Product_111794,1,Regulatory Affairs,New Product,2025-10-12,Development,Medium
111795,Product_111795,4,Quality Assurance,Reagent,2022-05-16,Submission,Medium
111796,Product_111796,5,Product Management,New Product,2023-08-05,Approved,High
111797,Product_111797,3,Quality Assurance,Platform,2025-02-13,Launched,Low
111798,Product_111798,2,Product Management,Reagent,2025-10-26,Launched,Low
111799,Product_111799,1,Regulatory Affairs,New Product,2023-01-08,Post-Market,Medium
111800,Product_111800,2,Diagnostics,New Product,2025-11-08,Launched,Low
111801,Product_111801,5,Diagnostics,New Product,2025-03-24,Launched,Medium
111802,Product_111802,3,Regulatory Affairs,Reagent,2022-12-18,Launched,Low
111803,Product_111803,5,Regulatory Affairs,Reagent,2025-04-06,Approved,Low
111804,Product_111804,5,Regulatory Affairs,Platform,2024-04-23,Launched,Medium
111805,Product_111805,4,Quality Assurance,Software,2025-05-18,Post-Market,Low
111806,Product_111806,4,Diagnostics,Software,2025-04-28,Post-Market,Low
111807,Product_111807,4,Product Management,New Product,2022-10-23,Submission,Medium
111808,Product_111808,3,Product Management,New Product,2024-11-02,Approved,Low
111809,Product_111809,1,Product Management,Reagent,2023-11-01,Launched,Low
111810,Product_111810,6,Research,New Product,2025-01-15,Launched,Medium
111811,Product_111811,6,Regulatory Affairs,Component,2022-07-20,Approved,Low
111812,Product_111812,3,Diagnostics,New Product,2023-01-17,Post-Market,Low
111813,Product_111813,6,Diagnostics,Component,2022-12-02,Approved,Medium
111814,Product_111814,6,Quality Assurance,New Product,2025-09-03,Approved,Medium
111815,Product_111815,3,Product Management,New Product,2023-06-20,Launched,Low
111816,Product_111816,5,Quality Assurance,New Product,2022-12-11,Launched,High
111817,Product_111817,4,Product Management,Reagent,2024-12-09,Post-Market,Low
111818,Product_111818,2,Research,New Product,2024-07-31,Submission,Low
111819,Product_111819,1,Quality Assurance,Platform,2024-07-18,Development,Low
111820,Product_111820,3,Product Management,Platform,2025-07-16,Post-Market,High
111821,Product_111821,5,Diagnostics,New Product,2025-08-15,Approved,Low
111822,Product_111822,2,Diagnostics,Software,2023-06-10,Submission,Medium
111823,Product_111823,5,Product Management,Platform,2025-11-05,Launched,Low
111824,Product_111824,4,Product Management,Component,2024-03-17,Post-Market,High
111825,Product_111825,5,Diagnostics,Component,2025-07-22,Post-Market,High
111826,Product_111826,2,Regulatory Affairs,Reagent,2024-10-05,Post-Market,Low
111827,Product_111827,3,Quality Assurance,Reagent,2022-04-28,Submission,Low
111828,Product_111828,1,Product Management,New Product,2025-09-18,Post-Market,Low
111829,Product_111829,2,Quality Assurance,Software,2024-04-24,Submission,High
111830,Product_111830,1,Research,Software,2023-10-17,Approved,Medium
111831,Product_111831,1,Diagnostics,Reagent,2023-05-14,Submission,High
111832,Product_111832,1,Research,Reagent,2024-05-31,Approved,Low
111833,Product_111833,4,Product Management,Software,2025-09-08,Approved,Medium
111834,Product_111834,3,Quality Assurance,Platform,2022-07-27,Post-Market,High
111835,Product_111835,2,Product Management,New Product,2022-11-24,Post-Market,Low
111836,Product_111836,6,Diagnostics,Reagent,2022-04-06,Submission,Low
111837,Product_111837,3,Regulatory Affairs,Reagent,2022-10-16,Submission,Low
111838,Product_111838,6,Diagnostics,New Product,2022-02-01,Submission,Medium
111839,Product_111839,4,Product Management,Component,2022-11-04,Launched,Medium
111840,Product_111840,1,Regulatory Affairs,New Product,2023-11-28,Post-Market,High
111841,Product_111841,6,Regulatory Affairs,New Product,2025-04-24,Launched,Medium
111842,Product_111842,6,Regulatory Affairs,Platform,2024-03-08,Approved,Low
111843,Product_111843,4,Product Management,New Product,2022-11-26,Post-Market,High
111844,Product_111844,3,Diagnostics,Software,2022-05-07,Launched,Medium
111845,Product_111845,3,Quality Assurance,New Product,2025-07-19,Launched,Low
111846,Product_111846,3,Regulatory Affairs,Component,2022-09-22,Launched,High
111847,Product_111847,5,Regulatory Affairs,Component,2025-01-26,Launched,Low
111848,Product_111848,3,Research,Software,2023-01-25,Approved,Medium
111849,Product_111849,1,Diagnostics,New Product,2024-07-10,Development,Medium
111850,Product_111850,1,Product Management,Platform,2025-07-26,Launched,Low
111851,Product_111851,1,Research,Software,2025-08-24,Approved,Medium
111852,Product_111852,2,Quality Assurance,Software,2022-05-26,Launched,Low
111853,Product_111853,2,Product Management,Platform,2024-01-17,Launched,Low
111854,Product_111854,6,Regulatory Affairs,Platform,2023-12-17,Approved,Medium
111855,Product_111855,2,Diagnostics,Reagent,2025-07-09,Submission,Low
111856,Product_111856,2,Regulatory Affairs,Platform,2025-02-26,Launched,Low
111857,Product_111857,2,Quality Assurance,New Product,2022-07-30,Submission,Low
111858,Product_111858,3,Regulatory Affairs,Reagent,2025-06-25,Submission,Low
111859,Product_111859,4,Product Management,Reagent,2023-06-15,Approved,Low
111860,Product_111860,3,Diagnostics,New Product,2024-10-09,Development,Medium
111861,Product_111861,6,Regulatory Affairs,Reagent,2022-09-18,Approved,Low
111862,Product_111862,6,Product Management,New Product,2023-01-23,Launched,Medium
111863,Product_111863,6,Regulatory Affairs,Reagent,2022-04-16,Launched,Medium
111864,Product_111864,5,Quality Assurance,Component,2022-06-27,Approved,Low
111865,Product_111865,2,Regulatory Affairs,Platform,2025-09-23,Submission,Low
111866,Product_111866,4,Quality Assurance,Reagent,2022-08-19,Post-Market,Low
111867,Product_111867,2,Product Management,Reagent,2024-06-30,Launched,Medium
111868,Product_111868,5,Quality Assurance,New Product,2025-01-30,Development,Low
111869,Product_111869,1,Regulatory Affairs,Software,2022-04-23,Launched,Low
111870,Product_111870,1,Regulatory Affairs,Software,2023-03-10,Post-Market,High
111871,Product_111871,1,Research,Component,2023-12-03,Post-Market,Medium
111872,Product_111872,4,Product Management,New Product,2023-05-09,Approved,Low
111873,Product_111873,5,Quality Assurance,New Product,2025-07-10,Launched,Medium
111874,Product_111874,1,Diagnostics,Reagent,2022-09-14,Launched,Low
111875,Product_111875,3,Quality Assurance,Platform,2024-11-24,Launched,High
111876,Product_111876,2,Quality Assurance,Component,2023-09-28,Post-Market,High
111877,Product_111877,5,Product Management,Component,2023-07-22,Approved,Low
111878,Product_111878,1,Regulatory Affairs,New Product,2023-05-04,Development,High
111879,Product_111879,1,Quality Assurance,New Product,2024-09-15,Launched,Medium
111880,Product_111880,4,Research,New Product,2023-06-06,Post-Market,Low
111881,Product_111881,4,Product Management,New Product,2024-07-06,Post-Market,Medium
111882,Product_111882,6,Quality Assurance,Reagent,2022-02-19,Development,Low
111883,Product_111883,4,Quality Assurance,New Product,2023-02-05,Post-Market,Low
111884,Product_111884,6,Regulatory Affairs,New Product,2023-11-07,Submission,Medium
111885,Product_111885,2,Research,Component,2022-11-17,Post-Market,Low
111886,Product_111886,2,Quality Assurance,Reagent,2022-06-13,Launched,High
111887,Product_111887,6,Product Management,New Product,2022-11-19,Submission,Low
111888,Product_111888,1,Product Management,New Product,2024-02-22,Submission,Medium
111889,Product_111889,5,Product Management,Software,2025-10-30,Approved,Medium
111890,Product_111890,1,Quality Assurance,Component,2024-09-04,Approved,Medium
111891,Product_111891,3,Regulatory Affairs,Component,2025-08-14,Development,Low
111892,Product_111892,1,Regulatory Affairs,New Product,2024-03-08,Post-Market,Low
111893,Product_111893,4,Quality Assurance,Reagent,2022-02-14,Submission,High
111894,Product_111894,5,Regulatory Affairs,Component,2022-08-02,Post-Market,Low
111895,Product_111895,1,Research,Reagent,2025-01-14,Approved,Medium
111896,Product_111896,1,Product Management,Reagent,2024-06-19,Launched,Low
111897,Product_111897,2,Research,Software,2025-05-13,Launched,Medium
111898,Product_111898,2,Diagnostics,New Product,2023-08-27,Approved,Low
111899,Product_111899,2,Research,Software,2025-09-25,Approved,Medium
111900,Product_111900,6,Diagnostics,Component,2023-06-10,Launched,Medium
111901,Product_111901,1,Quality Assurance,New Product,2025-05-12,Development,Medium
111902,Product_111902,3,Quality Assurance,New Product,2022-08-06,Approved,Low
111903,Product_111903,3,Research,New Product,2023-10-22,Launched,Low
111904,Product_111904,2,Quality Assurance,Reagent,2025-12-23,Approved,Low
111905,Product_111905,2,Product Management,Software,2025-03-07,Development,Low
111906,Product_111906,5,Quality Assurance,Software,2023-07-28,Submission,Low
111907,Product_111907,4,Diagnostics,Software,2025-08-04,Launched,Low
111908,Product_111908,5,Diagnostics,Component,2023-10-29,Post-Market,High
111909,Product_111909,3,Quality Assurance,Reagent,2025-10-10,Approved,Medium
111910,Product_111910,4,Research,New Product,2022-05-18,Launched,Low
111911,Product_111911,6,Regulatory Affairs,New Product,2025-04-22,Approved,Medium
111912,Product_111912,6,Quality Assurance,Component,2024-09-13,Post-Market,Low
111913,Product_111913,6,Research,Reagent,2022-09-17,Post-Market,Low
111914,Product_111914,2,Diagnostics,Reagent,2023-02-17,Approved,Low
111915,Product_111915,6,Product Management,Reagent,2025-04-09,Development,Medium
111916,Product_111916,5,Regulatory Affairs,Software,2024-12-17,Launched,Low
111917,Product_111917,5,Diagnostics,New Product,2022-10-05,Launched,Low
111918,Product_111918,4,Research,New Product,2022-04-09,Launched,Low
111919,Product_111919,6,Regulatory Affairs,Platform,2023-04-08,Approved,Medium
111920,Product_111920,3,Quality Assurance,Component,2023-03-10,Development,Medium
111921,Product_111921,5,Research,Component,2024-07-02,Development,Medium
111922,Product_111922,5,Regulatory Affairs,New Product,2024-12-25,Launched,High
111923,Product_111923,5,Diagnostics,Platform,2023-02-08,Launched,Low
111924,Product_111924,5,Research,Reagent,2023-08-02,Approved,Medium
111925,Product_111925,1,Research,New Product,2022-09-30,Post-Market,High
111926,Product_111926,2,Regulatory Affairs,Component,2022-02-20,Post-Market,Medium
111927,Product_111927,2,Product Management,New Product,2025-08-27,Launched,Low
111928,Product_111928,5,Diagnostics,Component,2025-02-27,Launched,Low
111929,Product_111929,5,Diagnostics,Software,2025-02-28,Launched,High
111930,Product_111930,6,Product Management,New Product,2025-11-11,Launched,Low
111931,Product_111931,5,Research,Software,2022-02-28,Submission,Low
111932,Product_111932,4,Product Management,Component,2023-07-05,Launched,Medium
111933,Product_111933,1,Diagnostics,New Product,2024-12-20,Launched,Low
111934,Product_111934,4,Product Management,Reagent,2024-06-27,Launched,Medium
111935,Product_111935,6,Quality Assurance,Software,2025-02-21,Launched,Medium
111936,Product_111936,4,Regulatory Affairs,Component,2023-06-29,Approved,Medium
111937,Product_111937,6,Regulatory Affairs,New Product,2022-05-15,Launched,Low
111938,Product_111938,6,Research,Platform,2024-03-21,Approved,Low
111939,Product_111939,2,Research,Platform,2024-12-17,Post-Market,High
111940,Product_111940,5,Diagnostics,New Product,2024-12-15,Post-Market,Low
111941,Product_111941,3,Regulatory Affairs,Component,2022-09-13,Launched,Medium
111942,Product_111942,3,Quality Assurance,Reagent,2024-07-13,Approved,Medium
111943,Product_111943,2,Diagnostics,New Product,2024-07-12,Approved,High
111944,Product_111944,2,Regulatory Affairs,Software,2023-04-05,Post-Market,Low
111945,Product_111945,1,Quality Assurance,Component,2023-01-15,Approved,Medium
111946,Product_111946,4,Regulatory Affairs,Component,2022-10-13,Launched,Low
111947,Product_111947,1,Product Management,Reagent,2022-06-10,Approved,Low
111948,Product_111948,3,Research,Platform,2024-03-06,Post-Market,Low
111949,Product_111949,3,Product Management,Component,2023-04-05,Approved,Medium
111950,Product_111950,3,Quality Assurance,New Product,2024-08-21,Launched,Low
111951,Product_111951,6,Regulatory Affairs,New Product,2024-05-10,Submission,Low
111952,Product_111952,3,Product Management,Component,2024-04-19,Post-Market,High
111953,Product_111953,1,Product Management,New Product,2025-11-09,Launched,Medium
111954,Product_111954,6,Diagnostics,New Product,2022-07-07,Launched,Medium
111955,Product_111955,6,Diagnostics,New Product,2022-02-24,Submission,Low
111956,Product_111956,4,Product Management,New Product,2023-06-03,Launched,Medium
111957,Product_111957,5,Research,Platform,2022-02-05,Approved,Low
111958,Product_111958,1,Regulatory Affairs,New Product,2024-12-23,Approved,Low
111959,Product_111959,5,Regulatory Affairs,New Product,2023-06-27,Launched,High
111960,Product_111960,1,Product Management,Component,2022-08-03,Launched,Low
111961,Product_111961,3,Quality Assurance,Component,2022-05-02,Launched,Low
111962,Product_111962,1,Quality Assurance,Reagent,2025-07-14,Approved,High
111963,Product_111963,5,Diagnostics,Reagent,2023-07-04,Post-Market,Medium
111964,Product_111964,2,Product Management,Reagent,2023-11-13,Submission,Low
111965,Product_111965,2,Product Management,Software,2022-09-04,Launched,Low
111966,Product_111966,1,Quality Assurance,New Product,2025-03-01,Launched,Low
111967,Product_111967,5,Regulatory Affairs,New Product,2024-12-14,Post-Market,Low
111968,Product_111968,2,Regulatory Affairs,Reagent,2023-05-13,Approved,Medium
111969,Product_111969,3,Regulatory Affairs,Reagent,2025-05-28,Launched,Medium
111970,Product_111970,2,Research,Component,2023-06-09,Launched,Medium
111971,Product_111971,5,Research,Component,2025-08-13,Launched,Low
111972,Product_111972,2,Product Management,New Product,2025-11-13,Post-Market,Medium
111973,Product_111973,6,Diagnostics,New Product,2023-11-08,Approved,Low
111974,Product_111974,2,Product Management,Component,2024-04-08,Launched,Medium
111975,Product_111975,1,Quality Assurance,New Product,2025-05-09,Post-Market,Medium
111976,Product_111976,2,Research,Platform,2022-05-29,Approved,Low
111977,Product_111977,1,Research,Software,2023-11-29,Launched,Low
111978,Product_111978,3,Regulatory Affairs,Reagent,2025-10-31,Approved,Medium
111979,Product_111979,2,Quality Assurance,Reagent,2022-10-21,Approved,Medium
111980,Product_111980,6,Diagnostics,New Product,2023-07-02,Approved,Medium
111981,Product_111981,3,Regulatory Affairs,Platform,2025-05-29,Development,High
111982,Product_111982,2,Research,Component,2024-11-03,Launched,Low
111983,Product_111983,3,Quality Assurance,Component,2023-12-17,Post-Market,Medium
111984,Product_111984,1,Quality Assurance,Reagent,2022-07-07,Approved,Low
111985,Product_111985,1,Diagnostics,New Product,2022-09-23,Development,Low
111986,Product_111986,2,Diagnostics,New Product,2025-06-03,Approved,Medium
111987,Product_111987,1,Diagnostics,Platform,2024-01-15,Launched,Low
111988,Product_111988,1,Quality Assurance,Component,2025-11-02,Approved,Low
111989,Product_111989,6,Quality Assurance,Platform,2022-05-29,Launched,Low
111990,Product_111990,4,Research,New Product,2023-07-14,Submission,Low
111991,Product_111991,6,Diagnostics,New Product,2022-05-17,Launched,High
111992,Product_111992,2,Product Management,Platform,2022-07-31,Launched,Medium
111993,Product_111993,6,Quality Assurance,Software,2022-01-16,Launched,Medium
111994,Product_111994,2,Quality Assurance,New Product,2024-03-25,Launched,Low
111995,Product_111995,1,Regulatory Affairs,Reagent,2022-12-12,Post-Market,Low
111996,Product_111996,5,Product Management,Component,2022-08-25,Submission,Medium
111997,Product_111997,1,Quality Assurance,New Product,2025-07-10,Launched,Low
111998,Product_111998,3,Quality Assurance,New Product,2023-10-08,Approved,Medium
111999,Product_111999,5,Regulatory Affairs,New Product,2024-02-29,Post-Market,Low
112000,Product_112000,4,Research,New Product,2024-06-28,Launched,Low
112001,Product_112001,3,Research,Component,2023-09-27,Launched,Medium
112002,Product_112002,2,Research,Reagent,2022-07-23,Post-Market,Low
112003,Product_112003,1,Quality Assurance,New Product,2023-12-16,Submission,Medium
112004,Product_112004,6,Product Management,New Product,2025-10-17,Approved,Low
112005,Product_112005,1,Quality Assurance,Reagent,2024-09-29,Approved,Low
112006,Product_112006,2,Product Management,Component,2024-10-27,Submission,Low
